$ -> TAKE_STOCK_SCENARIO_GOOD_ROMEO = MEMORY -> HELPED_ROMEO ? TAKE_STOCK_SCENARIO_GOOD_AMIR / TAKE_STOCK_SCENARIO_GOOD_ROMEO_FREEING
$ -> TAKE_STOCK_SCENARIO_GOOD_ROMEO_FREEING = MEMORY -> ROMEO_IS_EXPECTING_FOR_BOMBS ? TALK:TAKE_STOCK_GOOD*ROMEO_FREEING / TALK:TAKE_STOCK_GOOD*ROMEO_NO_INFO
SELFTALKING -> TAKE_STOCK_GOOD*ROMEO_NO_INFO = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_AMIR / NULL
SELFTALKING -> TAKE_STOCK_GOOD*ROMEO_FREEING = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_AMIR / NULL
$ -> TAKE_STOCK_SCENARIO_GOOD_AMIR = MEMORY -> HELPED_AMIR ? TAKE_STOCK_SCENARIO_GOOD_RUNNER / TAKE_STOCK_SCENARIO_GOOD_AMIR_OIGNON
$ -> TAKE_STOCK_SCENARIO_GOOD_AMIR_OIGNON = MEMORY -> AMIR_EXPECTING_ONIONS ? TALK:TAKE_STOCK_GOOD*AMIR_OIGNON / TALK:TAKE_STOCK_GOOD*AMIR_NO_INFO
SELFTALKING -> TAKE_STOCK_GOOD*AMIR_NO_INFO = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_RUNNER / NULL
SELFTALKING -> TAKE_STOCK_GOOD*AMIR_OIGNON = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_RUNNER / NULL
$ -> TAKE_STOCK_SCENARIO_GOOD_RUNNER = MEMORY -> HELPED_RUNNER ? TAKE_STOCK_SCENARIO_GOOD_IDIOT / TALK:TAKE_STOCK_GOOD*RUNNER_NO_INFO
SELFTALKING -> TAKE_STOCK_GOOD*RUNNER_NO_INFO = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_IDIOT / NULL
$ -> TAKE_STOCK_SCENARIO_GOOD_IDIOT = MEMORY -> HELPED_IDIOT ? TAKE_STOCK_SCENARIO_GOOD_SHOOTER / TAKE_STOCK_SCENARIO_GOOD_IDIOT_MUSCLE_TONIC
$ -> TAKE_STOCK_SCENARIO_GOOD_IDIOT_MUSCLE_TONIC = MEMORY -> IDIOT_EXPECTING_MUSCLE_TONIC ? TALK:TAKE_STOCK_GOOD*IDIOT_MUSCLE_TONIC / TALK:TAKE_STOCK_GOOD*IDIOT_NO_INFO
SELFTALKING -> TAKE_STOCK_GOOD*IDIOT_NO_INFO = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_SHOOTER / NULL
SELFTALKING -> TAKE_STOCK_GOOD*IDIOT_MUSCLE_TONIC = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_SHOOTER / NULL
$ -> TAKE_STOCK_SCENARIO_GOOD_SHOOTER = MEMORY -> HELPED_SHOOTER ? TAKE_STOCK_SCENARIO_GOOD_SERGENT / TAKE_STOCK_SCENARIO_GOOD_SHOOTER_IDIOT
$ -> TAKE_STOCK_SCENARIO_GOOD_SHOOTER_IDIOT = MEMORY -> SHOOTER_EXPECTING_HELP ? TALK:TAKE_STOCK_GOOD*SHOOTER_IDIOT / TALK:TAKE_STOCK_GOOD*SHOOTER_NO_INFO
SELFTALKING -> TAKE_STOCK_GOOD*SHOOTER_NO_INFO = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_SERGENT / NULL
SELFTALKING -> TAKE_STOCK_GOOD*SHOOTER_IDIOT = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_SERGENT / NULL
$ -> TAKE_STOCK_SCENARIO_GOOD_SERGENT = MEMORY -> HELPED_SERGENT ? TAKE_STOCK_SCENARIO_GOOD_JESSY / TALK:TAKE_STOCK_GOOD*SERGENT_NO_INFO
SELFTALKING -> TAKE_STOCK_GOOD*SERGENT_NO_INFO = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_JESSY / NULL
$ -> TAKE_STOCK_SCENARIO_GOOD_JESSY = MEMORY -> HELPED_JESSY ? TAKE_STOCK_SCENARIO_GOOD_NANCY / TAKE_STOCK_SCENARIO_GOOD_JESSY_BOMBS
$ -> TAKE_STOCK_SCENARIO_GOOD_JESSY_BOMBS = MEMORY -> JESSY_EXPECTING_BOMBS ? TALK:TAKE_STOCK_GOOD*JESSY_BOMBS / TALK:TAKE_STOCK_GOOD*JESSY_NO_INFO
SELFTALKING -> TAKE_STOCK_GOOD*JESSY_NO_INFO = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_NANCY / NULL
SELFTALKING -> TAKE_STOCK_GOOD*JESSY_BOMBS = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_NANCY / NULL
$ -> TAKE_STOCK_SCENARIO_GOOD_NANCY = MEMORY -> HELPED_NANCY ? TAKE_STOCK_SCENARIO_GOOD_NATHAN / TALK:TAKE_STOCK_GOOD*NANCY_NO_INFO
SELFTALKING -> TAKE_STOCK_GOOD*NANCY_NO_INFO = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_NATHAN / NULL
$ -> TAKE_STOCK_SCENARIO_GOOD_NATHAN = MEMORY -> HELPED_NATHAN ? TAKE_STOCK_SCENARIO_GOOD_CASSIDY / TAKE_STOCK_SCENARIO_GOOD_NATHAN_EXPECTING_ZOCKZ
$ -> TAKE_STOCK_SCENARIO_GOOD_NATHAN_EXPECTING_ZOCKZ = MEMORY -> NATHAN_EXPECTING_ZOCKZ ? TAKE_STOCK_SCENARIO_GOOD_NATHAN_TWO_ZOCKS / TALK:TAKE_STOCK_GOOD*NATHAN_NO_INFO
$ -> TAKE_STOCK_SCENARIO_GOOD_NATHAN_TWO_ZOCKS = MEMORY -> REBECCA_HAS_TWO_SOCKS ? TALK:TAKE_STOCK_GOOD*NATHAN_ZOCKZ / TAKE_STOCK_SCENARIO_GOOD_NATHAN_ONE_ZOCK
$ -> TAKE_STOCK_SCENARIO_GOOD_NATHAN_ONE_ZOCK = MEMORY -> REBECCA_HAS_ONE_SOCK ? TALK:TAKE_STOCK_GOOD*NATHAN_ONE_ZOCK / TALK:TAKE_STOCK_GOOD*NATHAN_ZOCKZ
SELFTALKING -> TAKE_STOCK_GOOD*NATHAN_ZOCKZ = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_CASSIDY / NULL
SELFTALKING -> TAKE_STOCK_GOOD*NATHAN_ONE_ZOCK = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_CASSIDY / NULL
SELFTALKING -> TAKE_STOCK_GOOD*NATHAN_NO_INFO = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_CASSIDY / NULL
$ -> TAKE_STOCK_SCENARIO_GOOD_CASSIDY = MEMORY -> HELPED_CASSIDY ? TAKE_STOCK_SCENARIO_GOOD_DUPONT / TALK:TAKE_STOCK_GOOD*CASSIDY_NO_INFO
SELFTALKING -> TAKE_STOCK_GOOD*CASSIDY_NO_INFO = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_DUPONT / NULL
$ -> TAKE_STOCK_SCENARIO_GOOD_DUPONT = MEMORY -> HELPED_DUPONT ? TAKE_STOCK_SCENARIO_GOOD_TRASHMAN / TALK:TAKE_STOCK_GOOD*DUPONT_NO_INFO
SELFTALKING -> TAKE_STOCK_GOOD*DUPONT_NO_INFO = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_TRASHMAN / NULL
$ -> TAKE_STOCK_SCENARIO_GOOD_TRASHMAN = MEMORY -> HELPED_TRASHMAN ? TAKE_STOCK_SCENARIO_GOOD_JANITOR / TAKE_STOCK_SCENARIO_GOOD_TRASHMAN_TRASHES
$ -> TAKE_STOCK_SCENARIO_GOOD_TRASHMAN_TRASHES = MEMORY -> TRASHMAN_EXPECTING_TRASHES ? TALK:TAKE_STOCK_GOOD*TRASHMAN_TRASHES / TALK:TAKE_STOCK_GOOD*TRASHMAN_NO_INFO
SELFTALKING -> TAKE_STOCK_GOOD*TRASHMAN_NO_INFO = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_JANITOR / NULL
SELFTALKING -> TAKE_STOCK_GOOD*TRASHMAN_TRASHES = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_JANITOR / NULL
$ -> TAKE_STOCK_SCENARIO_GOOD_JANITOR = MEMORY -> HELPED_JANITOR ? TAKE_STOCK_SCENARIO_GOOD_SLACKER / TAKE_STOCK_SCENARIO_GOOD_JANITOR_CHITCHAT
$ -> TAKE_STOCK_SCENARIO_GOOD_JANITOR_CHITCHAT = MEMORY -> JANITOR_CHITCHAT ? TALK:TAKE_STOCK_GOOD*JANITOR_CHITCHAT / TALK:TAKE_STOCK_GOOD*JANITOR_NO_INFO
SELFTALKING -> TAKE_STOCK_GOOD*JANITOR_NO_INFO = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_SLACKER / NULL
SELFTALKING -> TAKE_STOCK_GOOD*JANITOR_CHITCHAT = PLAYER_CLOSER_THAN -> 2 ? TAKE_STOCK_SCENARIO_GOOD_SLACKER / NULL
$ -> TAKE_STOCK_SCENARIO_GOOD_SLACKER = MEMORY -> HELPED_SLACKER ? NULL / TALK:TAKE_STOCK_GOOD*SLACKER_NO_INFO
